01.0808	hrasa~	Sabde
01.0809	hlasa~	Sabde
01.0810	rasa~	Sabde
01.0811	lasa~	Sabde SlezaRakrIqanayoH ca
01.0812	Gasx~	adane
01.0813	jartsa~	pariBAzaRahiMsAtarjanezu
01.0814	carca~	pariBAzaRahiMsAtarjanezu
01.0815	Jartsa~	pariBAzaRahiMsAtarjanezu
01.0816	pisf~	gatO
01.0817	pesf~	gatO
01.0818	visa~	gatO
01.0819	vesa~	gatO
01.0820	bisa~	gatO
01.0821	besa~	gatO
01.0822	hase~	hasane
01.0823	RiSa~	samADO
01.0824	miSa~	Sabde
01.0825	maSa~	Sabde
01.0826	Sava~	gatO
01.0827	SaSa~	plutagatO
01.0828	Sasu~	hiMsAyAm
01.0829	Sansu~	stutO durgatAvapItyeke iti durgaH
01.0830	caha~	parikalkane
01.0831	maha~	pUjAyAm
01.0832	raha~	tyAge
01.0833	rahi~	gatO
01.0834	dfha~	vfdDO
01.0835	dfhi~	vfdDO
01.0836	bfha~	vfdDO bfhi!r vfhi!r vfdDO Sabde ca ityeke
01.0837	bfhi~	-
01.0838	tuhi~r	ardane
01.0839	duhi~r	ardane
01.0840	uhi~r	ardane
01.0841	arha~	pUjAyAm
01.0842	dyuta~\	dIptO
01.0843	SvitA~\	varRe
01.0844	YimidA~\	snehane
01.0845	YizvidA~\	snehanamocanayoH gAtraprasravaRe snehanamohanayorityeke
01.0846	YikzvidA~\	-
01.0847	ruca~\	dIptAvaBiprItO ca
01.0848	Guwa~\	parivartane
01.0849	ruwa~\	upaGAte pratiGAte
01.0850	luwa~\	-
01.0851	luWa~\	-
01.0852	uWa~\	upaGAte ityeke
01.0853	SuBa~\	-
01.0854	kzuBa~\	saYcalane
01.0855	RaBa~\	hiMsAyAm aBAve'pi
01.0856	tuBa~\	hiMsAyAm
01.0857	sransu~\	avasraMsane
01.0858	Dvansu~\	avasraMsane DvaMsu! gatO ca
01.0859	Bransu~\	avasraMsane
01.0860	BranSu~\	avasraMsane ityapi kecit
01.0861	sranBu~\	-
01.0862	vftu~\	vartane
01.0863	vfDu~\	vfDO
01.0864	SfDu~\	-
01.0865	syandU~\	prasravaRe
01.0866	kfpU~\	sAmarTye
01.0867	Gawa~\	cezwAyAm
01.0868	vyaTa~\	BayasaYcalanayoH
01.0869	praTa~\	praKyAne
01.0870	prasa~\	vistAre
01.0871	mrada~\	mardane
01.0872	sKada~\	sKadane sKadir avapariByAM ca na mit 1954
01.0873	kzaji~\	gatidAnayoH
01.0874	dakza~\	-
01.0875	kfpa~\	krapa!m kapa!m kfpAyAM gatO ca
01.0876	krapa~\	kfpAyAM gatO ca ityeke
01.0877	kapa~\	kfpAyAM gatO ca ityanye
01.0878	kadi~\	-
01.0879	kradi~\	-
01.0880	kladi~\	-
01.0881	kada~\	-
01.0882	krada~\	vEklavye vEkalya ityeke ityanye
01.0883	klada~\	vEklavye vEkalya ityeke ityanye
01.0884	YitvarA~\	samBrame
01.0885	jvara~	roge
01.0886	gaqa~	secane
01.0887	heqa~	-
01.0888	vawa~	-
01.0889	Bawa~	-
01.0890	Rawa~	-
01.0891	zwaka~	pratiGAte pratIGAte
01.0892	caka~	-
01.0893	kaKe~	hasane
01.0894	rage~	SaNkAyAm
01.0895	lage~	saNge
01.0896	hrage~	saMvaraRe
01.0897	hlage~	saMvaraRe
01.0898	zage~	saMvaraRe
01.0899	zWage~	saMvaraRe
01.0900	kage~	nocyate kriyAsAmAnyArTatvAt anekArTatvAdityanye
01.0901	aka~	kuwilAyAM gatO
01.0902	aga~	kuwilAyAM gatO
01.0903	kaRa~	-
01.0904	raRa~	-
01.0905	caRa~	gatO dAne ca
01.0906	SaRa~	gatO dAne ca SaRa! gatAvityanye
01.0907	SraRa~	gatO dAne ca
01.0908	SraTa~	hiMsArTaH
01.0909	SnaTa~	hiMsArTaH
01.0910	SlaTa~	hiMsArTaH
01.0911	knaTa~	hiMsArTaH
01.0912	kraTa~	hiMsArTaH
01.0913	klaTa~	hiMsArTAH
01.0914	cana~	ca hiMsArTaH
01.0915	vanu~	ca nocyate nopalaByate
01.0916	jvala~	-
01.0917	hvala~	saYcalane calane mit anupasargAdvA 1942
01.0918	hmala~	saYcalane calane mit anupasargAdvA 1943
01.0919	smf	-
01.0920	dF	Baye
01.0921	nF	naye
01.0922	-	pAke
01.0923	-	-
01.0924	cala~	-
01.0925	Cadi~r	-
01.0926	laqa~	-
01.0927	madI~	-
01.0928	Dvana~	-
01.0929	dali	-
01.0930	vali	-
01.0931	sKali	-
01.0932	raRi	-
01.0933	Dvana~	-
01.0934	-	-
01.0935	-	-
01.0936	svana~	avataMsane mit
01.0937	janI~	-
01.0938	jFz	-
01.0939	knasu~	-
01.0940	ranjo~	-
01.0941	jvala~	-
01.0942	hvala~	-
01.0943	hmala~	-
01.0944	-	-
01.0945	glA	-
01.0946	snA	-
01.0947	vanu~	-
01.0948	-	-
01.0949	-	-
01.0950	-	-
01.0951	-	-
01.0952	-	-
01.0953	-	-
01.0954	-	-
01.0955	PaRa~	gatO gatidIptyoH
01.0956	rAjf~^	dIptO
01.0957	wuBrAjf~\	dIptO
01.0958	wuBrASf~\	dIptO
01.0959	wuBlASf~\	dIptO
01.0960	syamu~	Sabde
01.0961	svana~	Sabde
01.0962	Dvana~	-
01.0963	zama~	avEkalye vEkalye
01.0964	zwama~	-
01.0965	jvala~	-
01.0966	cala~	kampane
01.0967	jala~	GAtane
01.0968	wala~	vEkalye
01.0969	wvala~	vEkalye
01.0970	zWala~	sTAne
01.0971	hala~	vileKane
01.0972	Rala~	ganDe banDana ityeke
01.0973	pala~	gatO
01.0974	bala~	prARane DAnyAvaroDe ca DAnyAvaroDane ca
01.0975	pula~	mahattve
01.0976	kula~	saMstyAne banDuzu ca
01.0977	Sala~	-
01.0978	hula~	-
01.0979	patx~	gatO
01.0980	hula~	-
01.0981	kvaTe~	nizpAke
01.0982	paTe~	gatO
01.0983	maTe~	viloqane
01.0984	wuvama~	udgiraRe mit anupasargAdvA 1948
01.0985	Bramu~	calane
01.0986	kzara~	saYcalane
01.0987	kzura~	saYcaye
01.0988	zaha~\	marzaRe
01.0989	ra\mu~\	krIqAyAm rama! iti mADavaH
01.0990	za\dx~	viSaraRagatyavasAdanezu
01.0991	Sa\dx~	SAtane
01.0992	kru\Sa~	AhvAne rodane ca
01.0993	kuca~	-
01.0994	buDa~	avagamane
01.0995	ru\ha~	bIjajanmani prAdurBAve ca
01.0996	kasa~	-
01.0997	hikka~^	avyakte Sabde
01.0998	ancu~^	-
01.0999	acu~^	gatO yAcane ca ityeke
01.1000	aci~^	gatO yAcane ca ityepare
01.1001	wuyAcf~^	yAcYAyAm
01.1002	rewf~^	pariBAzaRe
01.1003	cate~^	pariBAzaRe yAcane ca
01.1004	cade~^	pariBAzaRe yAcane ca
01.1005	proTf~^	paryAptO
01.1006	midf~^	meDAhiMsanayoH
01.1007	medf~^	meDAhiMsanayoH
01.1008	miTf~^	meDAhiMsanayoH ityeke
01.1009	meTf~^	meDAhiMsanayoH ityeke
01.1010	miDf~^	meDAhiMsanayoH ityanye
01.1011	meDf~^	meDAhiMsanayoH ityanye meDf! saNgame ca
01.1012	Ridf~^	kutsAsannikarzayoH
01.1013	Redf~^	kutsAsannikarzayoH
01.1014	SfDu~^	-
01.1015	mfDu~^	undane
01.1016	buDi~^r	boDane
01.1017	u~bundi~^r	niSAmane
01.1018	veRf~^	gatijYAnacintAniSAmanavAditragrahaRezu
01.1019	venf~^	gatijYAnacintAniSAmanavAditragrahaRezu ityeke
01.1020	Kanu~^	avadAraRe
01.1021	cIvf~^	AdAnasaMvaraRayoH
01.1022	cIbf~^	AdAnasaMvaraRayoH ityeke
01.1023	cAyf~^	pUjAniSAmanayoH
01.1024	vyaya~^	gatO
01.1025	dASf~^	dAne
01.1026	Bezf~^	Baye gatAvityeke
01.1027	Brezf~^	gatO
01.1028	Blezf~^	gatO
01.1029	asa~^	gatidIptyAdAnezu
01.1030	aza~^	gatidIptyAdAnezu ityeke
01.1031	aya~^	-
01.1032	spaSa~^	bADanasparSanayoH
01.1033	laza~^	kAntO
01.1034	caza~^	BakzaRe
01.1035	Caza~^	hiMsAyAm
01.1036	Jaza~^	-
01.1037	Brakza~^	adane
01.1038	Blakza~^	adane
01.1039	Bakza~^	adane iti mEtreyaH
01.1040	plakza~^	ca adane
01.1041	dAsf~^	dAne
01.1042	mAhf~^	mAne
01.1043	guhU~^	saMvaraRe
01.1044	SriY	sevAyAm
01.1045	Bf\Y	BaraRe
01.1046	hf\Y	haraRe
01.1047	Df\Y	avaDvaMsane
01.1048	kf\Y	karaRe
01.1049	RI\Y	prApaRe
01.1050	De\w	pAne
01.1051	glE\	harzakzaye mit anupasargAdvA 1945
01.1052	mlE\	harzakzaye
01.1053	dyE\	nyakkaraRe
01.1054	drE\	svapne
01.1055	DrE\	tfptO
01.1056	DyE\	cintAyAm
01.1057	rE\	Sabde
01.1058	styE\	SabdasaNGAtayoH
01.1059	zwyE\	SabdasaNGAtayoH
01.1060	KE\	Kadane
01.1061	kzE\	kzaye
01.1062	jE\	kzaye
01.1063	zE\	kzaye
01.1064	kE\	Sabde
01.1065	gE\	Sabde
01.1066	SE\	pAke
01.1067	SrE\	pAke
01.1068	srE\	pAke iti kezucitpAWaH
01.1069	pE\	SozaRe
01.1070	o~vE\	SozaRe
01.1071	zwE\	vezwane SoBAyAM cetyeke
01.1072	zRE\	vezwane SoBAyAM cetyeke
01.1073	dE\p	SoDane
01.1074	pA\	pAne
01.1075	GrA\	ganDopAdAne GrARe
01.1076	DmA\	SabdAgnisaMyogayoH
01.1077	zWA\	gatinivfttO
01.1078	mnA\	aByAse
01.1079	dA\R	dAne
01.1080	hvf\	saMvaraRe varaRe ityeke
01.1081	svf	SabdopatApayoH
01.1082	smf\	-
01.1083	dvf\	saMvaraRe varaRe
01.1084	hvf\	kOwilye
01.1085	sf\	gatO
01.1086	f\	gatiprApaRayoH
01.1087	gf\	secane
01.1088	Gf\	secane
01.1089	Dvf\	hUrCane
01.1090	sru\	gatO
01.1091	zu\	-
01.1092	Sru\	SravaRe
01.1093	Dru\	sTErye
01.1094	du\	gatO
01.1095	dru\	gatO
01.1096	ji\	-
01.1097	jri\	aBiBave
01.1098	jf\	gatO
01.1099	zmi\N	IzadDasane
01.1100	gu\N	avyakte Sabde
01.1101	gA\N	gatO
01.1102	u\N	Sabde
01.1103	ku\N	Sabde
01.1104	Ku\N	Sabde
01.1105	gu\N	Sabde
01.1106	Gu\N	kAntikaraRe
01.1107	Nu\N	Sabde
01.1108	cyu\N	gatO
01.1109	jyu\N	gatO
01.1110	Cyu\N	iti sOtro DAtuH gatyarTaH
01.1111	pru\N	gatO
01.1112	plu\N	gatO
01.1113	klu\N	gatO ityeke
01.1114	ru\N	gatirozaRayoH
01.1115	Df\N	DAraRe
01.1116	me\N	praRidAne
01.1117	de\N	rakzaRe
01.1118	SyE\N	gatO
01.1119	pyE\N	vfdDO
01.1120	trE\N	pAlane
01.1121	pUN	pavane
01.1122	mUN	banDane
01.1123	qIN	vihAyasA gatO
01.1124	tF	plavanataraRayoH
01.1125	gupa~\	gopane
01.1126	tija~\	niSAne
01.1127	mAna~\	pUjAyAm
01.1128	baDa~\	banDane
01.1129	ra\Ba~\	rABasye
01.1130	qula\Ba~\z	prAptO
01.1131	zva\nja~\	parizvaNge
01.1132	ha\da~\	purIzotsarge
01.1133	YikzvidA~	-
01.1134	ska\ndi~r	gatiSozaRayoH
01.1135	ya\Ba~	mETune viparItamETune
01.1136	Ra\ma~	prahvatve Sabde ca mit anupasargAdvA 1944
01.1137	ga\mx~	gatO
01.1138	sf\px~	gatO
01.1139	ya\ma~	uparame yamo'parivezaRe na mit 1953
01.1140	ta\pa~	santApe
01.1141	tya\ja~	hAnO
01.1142	za\nja~	saNge
01.1143	df\Si~r	prekzaRe
01.1144	dan\Sa~	daSane
01.1145	kf\za~	vileKane
01.1146	da\ha~	BasmIkaraRe
01.1147	mi\ha~	secane
01.1148	kita~	nivAse rogApanayane ca
01.1149	dAna~^	KaRqane avaKaRqane
01.1150	SAna~^	tejane avatejane
01.1151	qupa\ca~^z	pAke
01.1152	zaca~^	-
01.1153	Ba\ja~^	sevAyAm
01.1154	ra\nja~^	rAge mit 1940
01.1155	Sa\pa~^	AkroSe
01.1156	tvi\za~^	dIptO
01.1157	ya\ja~^	devapUjAsaNgatikaraRadAnezu
01.1158	quva\pa~^	bIjasantAne Cedane'pi
01.1159	va\ha~^	prApaRe
01.1160	va\sa~	nivAse
01.1161	ve\Y	tantusantAne
01.1162	vye\Y	saMvaraRe
01.1163	hve\Y	sparDAyAM Sabde ca
01.1164	vada~	vyaktAyAM vAci
01.1165	wuo~Svi	gativfdDyoH
01.1166	fti	-
02.0001	a\da~	BakzaRe
02.0002	ha\na~	hiMsAgatyoH
02.0003	dvi\za~^	aprItO
02.0004	du\ha~^	prapUraRe
02.0005	di\ha~^	upacaye
02.0006	li\ha~^	AsvAdane
02.0007	ca\kzi~\N	vyaktAyAM vAci ayaM darSane'pi
02.0008	Ira~\	gatO kampane ca
02.0009	Iqa~\	stutO
02.0010	ISa~\	ESvarye
02.0011	Asa~\	upaveSane
02.0012	SAsu~\	icCAyAm
02.0013	vasa~\	AcCAdane
02.0014	kasi~\	gatiSAsanayoH
02.0015	kasa~\	gatiSAsanayoH ityeke
02.0016	kaSa~\	gatiSAsanayoH ityanye ityapi
02.0017	Risi~\	cumbane
02.0018	Riji~\	SudDO
02.0019	Siji~\	avyakte Sabde
02.0020	piji~\	varRe samparcana ityeke uBayannetyanye avayava ityapare avyakte Sabda itItare
02.0021	pfji~\	varRe samparcana ityeke uBayannetyanye avayava ityapare avyakte Sabda itItare ityeke
02.0022	vfjI~\	varjane
02.0023	vfji~\	varjane ityeke
02.0024	pfcI~\	samparcane samparke
02.0025	zUN	prARigarBavimocane
02.0026	SIN	svapne
02.0027	yu	miSreRe'BiSraRe ca
02.0028	ru	Sabde
02.0029	tu\	gativfdDihiMsAsu vfdDyarTaH iti sOtro DAtuH
02.0030	Ru	stutO
02.0031	wukzu	Sabde
02.0032	kzRu	tejane
02.0033	zRu	prasravaRe
02.0034	UrRuY	AcCAdane
02.0035	dyu\	aBigamane
02.0036	zu\	prasavESvaryayoH
02.0037	ku\	Sabde
02.0038	zwu\Y	stutO
02.0039	brUY	vyaktAyAM vAci
02.0040	i\R	gatO
02.0041	i\N	aDyayane nityamaDipUrvaH
02.0042	i\k	smaraRe ayamapyaDipUrvaH
02.0043	vI\	gatiprajanakAntyasanaKAdanezu
02.0044	yA\	prApaRe
02.0045	vA\	gatiganDanayoH
02.0046	BA\	dIptO
02.0047	zRA\	SOce mit anupasargAdvA 1946
02.0048	SrA\	pAke
02.0049	drA\	kutsAyAM gatO
02.0050	psA\	BakzaRe
02.0051	pA\	rakzaRe
02.0052	rA\	dAne
02.0053	lA\	AdAne dAne
02.0054	dA\p	lavane
02.0055	KyA\	prakaTane
02.0056	prA\	pUraRe
02.0057	mA\	mAne
02.0058	va\ca~	pariBAzaRe
02.0059	vida~	jYAne
02.0060	asa~	Buvi
02.0061	mfjU~	mfjU!S SudDO
02.0062	rudi~r	aSruvimocane
02.0063	Yizva\pa~	Saye
02.0064	Svasa~	prARane
02.0065	ana~	ca prARane
02.0066	jakza~	BakzyahasanayoH
02.0067	jAgf	nidrAkzaye
02.0068	daridrA	durgatO
02.0069	cakAsf~	dIptO
02.0070	SAsu~	anuSizwO
02.0071	dIDIN	dIptidevanayoH
02.0072	vevIN	vetinA tulye
02.0073	zasa~	svapne
02.0074	zasti~	svapne
02.0075	vaSa~	kAntO
02.0076	-	apanayane
02.0077	hnu\N	-
03.0001	hu\	dAnAdanayoH AdAne cetyeke prIRane'pIti BAzyam
03.0002	YiBI\	Baye
03.0003	hrI\	lajjAyAm
03.0004	pF	pAlanapUraRayoH
03.0005	pf	pAlanapUraRayoH ityeke
03.0006	quBf\Y	DAraRapozaRayoH
03.0007	mA\N	mAne Sabde ca
03.0008	o~hA\N	-
03.0009	o~hA\k	tyAge
03.0010	qudA\Y	dAne
03.0011	quDA\Y	DAraRapozaRayoH dAna ityapyeke
03.0012	Ri\ji~^r	SOcapozaRayoH
03.0013	vi\ji~^r	pfTagBAve
03.0014	vi\zx~^	vyAptO
03.0015	Gf\	kzaraRadIptyoH
03.0016	hf\	prasahyakaraRe
03.0017	f\	gatO
03.0018	sf\	gatO
03.0019	Basa~	BartsanadIptyoH
03.0020	ki\	jYAne
03.0021	kita~	jYAne ca
03.0022	tura~	tvaraRe
03.0023	Diza~	Sabde
03.0024	Dana~	DAnye
03.0025	jana~	janane mit 1937
03.0026	gA\	stutO
04.0001	divu~	krIqAvijigIzAvyavahAradyutistutimodamadasvapnakAntigatizu
04.0002	zivu~	tantusantAne
04.0003	srivu~	gatiSozaRayoH
04.0004	zWivu~	nirasane kecidihemaM na paWanti
04.0005	zRusu~	adane! AdAna ityeke! adarSana ityapare
04.0006	zRasu~	nirasane
04.0007	knasu~	hvaraRadIptyoH mit 1939
04.0008	vyuza~	-
04.0009	pluza~	-
04.0010	nftI~	gAtravikzepe
04.0011	trasI~	udvege
04.0012	kuTa~	pUtIBAve
04.0013	puTa~	BAzArTaH
04.0014	guDa~	parivezwane
04.0015	kzi\pa~	prerane
04.0016	puzpa~	vikasane
04.0017	tima~	ArdrIBAve
04.0018	tIma~	ArdrIBAve
04.0019	zwima~	ArdrIBAve
04.0020	zwIma~	ArdrIBAve
04.0021	vrIqa~	codane lajjAyAM ca
04.0022	iza~	Iza! gatO
04.0023	zaha~	cakyarTe
04.0024	zuha~	cakyarTe
04.0025	jFz	vayohAnO mit 1938
04.0026	JFz	vayohAnO
04.0027	zUN	prARiprasave
04.0028	dUN	paritApe
04.0029	dI\N	kzaye
04.0030	qIN	vihAyasA gatO
04.0031	DI\N	ADAre
04.0032	mI\N	hiMsAyAm
04.0033	rI\N	SravaRe
04.0034	lI\N	SlezaRe
04.0035	vrI\N	vfRotyarTe!
04.0036	pI\N	pAne
04.0037	mA\N	mAne
04.0038	I\N	gatO
04.0039	prI\N	prItO prIRane
04.0040	So\	tanUkaraRe
04.0041	Co\	Cedane
04.0042	zo\	antakarmaRi
04.0043	do\	avaKaRqane
04.0044	janI~\	prAdurBAve mit 1937
04.0045	dIpI~\	dIptO
04.0046	pUrI~\	ApyAyane
04.0047	tUrI~\	gatitvaraRahiMsanayoH
04.0048	DUrI~\	hiMsAgatyoH
04.0049	gUrI~\	hiMsAgatyoH
04.0050	GUrI~\	hiMsAvayohanyoH
04.0051	jUrI~\	hiMsAvayohanyoH
04.0052	SUrI~\	hiMsAstamBanayoH hiMsastamBayoH
04.0053	cUrI~\	dAhe
04.0054	ta\pa~\	dAhe ESverye vA
04.0055	vftu~\	varaRe vartane
04.0056	vAvftu~\	varaRe vartane iti kecit
04.0057	kliSa~\	upatApe
04.0058	kASf~\	dIptO
04.0059	vASf~\	Sabde
04.0060	mfza~^	titikzAyAm
04.0061	I~Suci~^r	pUtIBAve
04.0062	Ra\ha~^	banDane
04.0063	ra\nja~^	rAge mit 1940
04.0064	Sa\pa~^	AkroSe
04.0065	pa\da~\	gatO
04.0066	Ki\da~\	dEnye
04.0067	vi\da~\	sattAyAm
04.0068	bu\Da~\	avagamane
04.0069	yu\Da~\	samprahAre
04.0070	ru\Da~\	kAme
04.0071	aRa~\	prARane
04.0072	ana~\	prARane ityeke
04.0073	ma\na~\	jYAne
04.0074	yu\ja~\	samADO
04.0075	sf\ja~\	visarge
04.0076	li\Sa~\	alpIBAve
04.0077	rA\Da~	akarmakAdvfdDAveva
04.0078	vya\Da~	tAqane
04.0079	pu\za~	puzwO
04.0080	Su\za~	SozaRe
04.0081	tu\za~	prItO
04.0082	du\za~	vEkftye
04.0083	Sli\za~	AliNgane
04.0084	Sa\ka~^	viBAzito marzaRe
04.0085	zvi\dA~	gAtraprakzaraRe YizvidA! ityeke
04.0086	kru\Da~	kroDe kope
04.0087	kzu\Da~	buBukzAyAm
04.0088	Su\Da~	SOce
04.0089	zi\Du~	saMrAdDO
04.0090	ra\Da~	hiMsAsaMrAdDyoH
04.0091	Ra\Sa~	adarSane
04.0092	tf\pa~	prIRane
04.0093	df\pa~	harzamohanayoH
04.0094	dru\ha~	jiGAMsAyAm
04.0095	mu\ha~	vEcittye
04.0096	zRu\ha~	udgiraRe
04.0097	zRi\ha~	prItO
04.0098	Samu~	upaSame
04.0099	tamu~	kANkzAyAm
04.0100	damu~	upaSame
04.0101	Sramu~	tapasi Kede ca
04.0102	Bramu~	anavasTAne
04.0103	kzamU~	sahane
04.0104	klamu~	glAnO
04.0105	madI~	harze harzaglepanayoH mit 1927
04.0106	asu~	kzepane
04.0107	yasu~	prayatne
04.0108	jasu~	mokzane
04.0109	tasu~	upakzaye
04.0110	dasu~	ca upakzaye
04.0111	vasu~	stamBe
04.0112	basu~	stamBe ityeke
04.0113	Basu~	stamBe iti kecit
04.0114	vyuza~	-
04.0115	vyusa~	viBAge ityeke
04.0116	byusa~	viBAge ityanye
04.0117	busa~	viBAge ityapare
04.0118	vusa~	viBAge iti kecit
04.0119	pyuza~	viBAge iti kecit
04.0120	pyusa~	-
04.0121	puza~	viBAge ca iti kecit
04.0122	pluza~	-
04.0123	visa~	preraRe
04.0124	bisa~	preraRe ityeke
04.0125	kusa~	saMSlezaRe SlezaRe
04.0126	kuSa~	saMSlezaRe SlezaRe ityeke
04.0127	YizvidA~	saMSlezaRe SlezaRe ityanye
04.0128	kzamU~z	saMSlezaRe SlezaRe ityapare
04.0129	busa~	utsarge
04.0130	musa~	KaRqane
04.0131	masI~	parimAne
04.0132	samI~	parimAne ityeke
04.0133	luwa~	viloqane
04.0134	luWa~	viloqane ityeke
04.0135	uca~	samavAye
04.0136	BfSu~	aDaHpatane
04.0137	stima~	aDaHpatane
04.0138	BranSu~	aDaHpatane
04.0139	vfSa~	varaRe
04.0140	kfSa~	tanUkaraRe
04.0141	Yitfza~	pipAsAyAm
04.0142	hfza~	tuzwO
04.0143	ruza~	hiMsAyAm roze
04.0144	riza~	hiMsAyAm
04.0145	qipa~	kzepe
04.0146	kupa~	kroDe
04.0147	gupa~	vyAkulatve
04.0148	yupa~	vimohane
04.0149	rupa~	vimohane
04.0150	lupa~	vimohane
04.0151	zwupa~	samucCrAye
04.0152	zwUpa~	samucCrAye ityeke
04.0153	luBa~	gArdDye gArDnye
04.0154	kzuBa~	saYcalane
04.0155	RaBa~	hiMsAyAm
04.0156	tuBa~	hiMsAyAm
04.0157	klidU~	AdrIBAve
04.0158	YimidA~	snehane
04.0159	YikzvidA~	snehanamocanayoH gAtraprasravaRe
04.0160	fDu~	vfdDO
04.0161	gfDu~	aBikANkzAyAm
04.0162	-	-
04.0163	-	-
05.0001	zu\Y	aBizave
05.0002	zi\Y	banDane
05.0003	Si\Y	niSAne
05.0004	qu\mi\Y	prakzepane
05.0005	ci\Y	cayane
05.0006	stf\Y	AcCAdane
05.0007	kf\Y	hiMsAyAm
05.0008	vfY	varaRe
05.0009	Du\Y	kampane
05.0010	DUY	kampane ityeke
05.0011	wudu\	upatApe
05.0012	hi\	gatO vfdDO ca
05.0013	pf\	prItO
05.0014	spf\	prItipAlanayoH prIticalanayorityanye
05.0015	smf\	prItipAlanayoH prIticalanayorityanye ityeke
05.0016	A\px~	lamBane
05.0017	Sa\kx~	SaktO
05.0018	rA\Da~	saMsidDO
05.0019	sA\Da~	saMsidDO
05.0020	aSU~\	vyAptO saNGAte ca
05.0021	zwiGa~\	Askandane
05.0022	tika~	Askandane gatO ca
05.0023	tiga~	Askandane gatO ca
05.0024	zaGa~	hiMsAyAm
05.0025	YiDfzA~	prAgalBye
05.0026	danBu~	damBane damBe
05.0027	fDu~	vfdDO
05.0028	tfpa~	prIRana ityeke
05.0029	aha~	vyAptO
05.0030	daGa~	GAtane pAlane ca
05.0031	camu~	BakzaRe na mit 1951
05.0032	ri\	f' hiMsAyAm
05.0033	kzi\	kzI' hiMsAyAm kzirBAzAyAmityeke
05.0034	ciri	hiMsAyAm
05.0035	jiri	hiMsAyAm
05.0036	dASa~	hiMsAyAm
05.0037	df	hiMsAyAm
05.0038	f	hiMsAyAm ityeke
05.0039	kzI	hiMsAyAm ityeke kzirBAzAyAmityeke
06.0001	tu\da~^	vyaTane
06.0002	Ru\da~^	-
06.0003	di\Sa~^	atisarjane
06.0004	Bra\sja~^	pAke
06.0005	kzi\pa~^	preraRe
06.0006	kf\za~^	vileKane
06.0007	fzI~	gatO
06.0008	juzI~\	prItisevanayoH
06.0009	o~vijI~\	BayacalanayoH
06.0010	o~lajI~\	vrIqAyAm vrIqe
06.0011	o~lasjI~\	vrIqAyAm vrIqe
06.0012	o~vrascU~	Cedane
06.0013	vyaca~	vyAjIkaraRe
06.0014	uCi~	uYCe
06.0015	uCI~	vivAse
06.0016	fCa~	gatIndriyapralayamUrtiBAvezu
06.0017	miCa~	utkleSe
06.0018	jarja~	pariBAzaRaBartsanayoH
06.0019	carca~	pariBAzaRaBartsanayoH
06.0020	JarJa~	pariBAzaRaBartsanayoH
06.0021	tvaca~	saMvaraRe
06.0022	fca~	stutO
06.0023	ubja~	Arjave
06.0024	ujJa~	utsarge
06.0025	luBa~	vimohane
06.0026	riPa~	katTanayudDanindAhiMsAdAnezu
06.0027	riha~	katTanayudDanindAhiMsAdAnezu ityeke
06.0028	tfpa~	tfptO
06.0029	tfnpa~	tfptO
06.0030	tfPa~	tfptO ityeke
06.0031	tfnPa~	tfptO ityeke
06.0032	tupa~	hiMsAyAm
06.0033	tunpa~	hiMsAyAm
06.0034	tuPa~	hiMsAyAm
06.0035	tunPa~	hiMsAyAm
06.0036	dfpa~	utkleSe
06.0037	dfnpa~	utkleSe
06.0038	dfPa~	utkleSe ityeke
06.0039	dfnPa~	utkleSe ityeke
06.0040	fPa~	hiMsAyAm
06.0041	fnPa~	hiMsAyAm
06.0042	guPa~	granTe
06.0043	gunPa~	granTe
06.0044	uBa~	pUraRe
06.0045	unBa~	pUraRe
06.0046	SuBa~	SoBArTe
06.0047	SunBa~	SoBArTe
06.0048	dfBI~	granTe
06.0049	cftI~	hiMsAgranTanayoH
06.0050	viDa~	viDAne
06.0051	juqa~	-
06.0052	juna~	gatO ityeke
06.0053	mfqa~	suKane
06.0054	pfqa~	suKane ca
06.0055	pfRa~	prIRane
06.0056	vfRa~	ca prIRane
06.0057	mfRa~	hiMsAyAm
06.0058	tuRa~	kOwilye
06.0059	puRa~	karmaRi SuBe
06.0060	muRa~	pratijYAne
06.0061	kuRa~	SabdopakaraRayoH SabdopatApayoH
06.0062	Suna~	gatO
06.0063	druRa~	hiMsAgatikOwilyezu
06.0064	GuRa~	BramaRe
06.0065	GUrRa~	BramaRe
06.0066	zura~	ESvaryadIptyoH
06.0067	kura~	Sabde
06.0068	Kura~	Cedane
06.0069	mura~	saMvezwane saYcezwane
06.0070	kzura~	vileKane
06.0071	Gura~	BImArTaSabdayoH
06.0072	pura~	agragamane
06.0073	vfhU~	udyamane
06.0074	bfhU~	udyamane ityeke
06.0075	tfhU~	hiMsArTaH
06.0076	stfhU~	hiMsArTaH
06.0077	tfnhU~	hiMsArTAH
06.0078	izu~	icCAyAm
06.0079	miza~	sparDAyAm
06.0080	kila~	SvEtyakrIqanayoH SvEtye
06.0081	tila~	snehane snehe
06.0082	cila~	vasane
06.0083	cala~	vilasane
06.0084	ila~	svapnakzepanayoH
06.0085	vila~	saMvaraRe
06.0086	bila~	Bedane
06.0087	Rila~	gahane
06.0088	hila~	BAvakaraRe
06.0089	Sila~	uYCe
06.0090	zila~	uYCe
06.0091	mila~	-
06.0092	liKa~	akzaravinyAse
06.0093	kuwa~	kOwilye
